time	V(1khz)	V(10hz)	V(100hz)	V(v1)	V(v2)	V(v3)
1.082099429316269e-001	-1.565119e-002	4.021747e-001	-6.662964e-001	4.932709e-001	-9.021494e-001	9.684939e-001
1.082250392846715e-001	-6.314816e-003	4.030378e-001	-6.685030e-001	4.940958e-001	-8.980167e-001	9.877269e-001
1.082433260493589e-001	5.062761e-003	4.040828e-001	-6.710883e-001	4.950944e-001	-8.929024e-001	9.991209e-001
1.082625181873690e-001	1.689360e-002	4.051790e-001	-6.737056e-001	4.961417e-001	-8.874082e-001	9.969084e-001
1.082853754891245e-001	3.048612e-002	4.064836e-001	-6.766744e-001	4.973882e-001	-8.806964e-001	9.753994e-001
1.083224199972340e-001	5.037850e-002	4.085959e-001	-6.811430e-001	4.994060e-001	-8.694335e-001	8.982486e-001
1.083813687673133e-001	7.533024e-002	4.119527e-001	-6.875165e-001	5.026115e-001	-8.505425e-001	6.782526e-001
1.084478694682626e-001	9.058966e-002	4.157330e-001	-6.936039e-001	5.062194e-001	-8.278323e-001	3.217203e-001
1.085290548317581e-001	8.814283e-002	4.203384e-001	-6.994116e-001	5.106119e-001	-7.981524e-001	-1.815446e-001
1.086141764699871e-001	6.488221e-002	4.251572e-001	-7.038801e-001	5.152032e-001	-7.648050e-001	-6.574216e-001
1.086573597901703e-001	4.521653e-002	4.275976e-001	-7.054326e-001	5.175267e-001	-7.470450e-001	-8.353234e-001
1.086865521196937e-001	2.885746e-002	4.292451e-001	-7.061197e-001	5.190953e-001	-7.347267e-001	-9.215840e-001
1.087075991253509e-001	1.622945e-002	4.304320e-001	-7.064551e-001	5.202252e-001	-7.256919e-001	-9.647216e-001
1.087232737141837e-001	6.562216e-003	4.313153e-001	-7.066134e-001	5.210660e-001	-7.188807e-001	-9.859335e-001
1.087411779543741e-001	-4.564946e-003	4.323238e-001	-7.067002e-001	5.220259e-001	-7.110154e-001	-9.984641e-001
1.087617181710077e-001	-1.722943e-002	4.334800e-001	-7.066903e-001	5.231262e-001	-7.018814e-001	-9.972907e-001
1.087840742645617e-001	-3.055000e-002	4.347375e-001	-7.065281e-001	5.243228e-001	-6.918071e-001	-9.771691e-001
1.088203205743342e-001	-5.013648e-002	4.367742e-001	-7.059193e-001	5.262607e-001	-6.751842e-001	-9.039676e-001
1.088780806697893e-001	-7.495120e-002	4.400152e-001	-7.042131e-001	5.293432e-001	-6.479750e-001	-6.932881e-001
1.089447938136139e-001	-9.093810e-002	4.437515e-001	-7.011260e-001	5.328948e-001	-6.154885e-001	-3.399566e-001
1.090251221293368e-001	-8.882748e-002	4.482397e-001	-6.957402e-001	5.371588e-001	-5.749425e-001	1.571923e-001
1.091210797032741e-001	-6.244939e-002	4.535892e-001	-6.874360e-001	5.422346e-001	-5.245972e-001	6.894766e-001
1.091618540695022e-001	-4.369522e-002	4.558579e-001	-6.832260e-001	5.443854e-001	-5.026165e-001	8.505126e-001
1.091897304549309e-001	-2.785302e-002	4.574066e-001	-6.799984e-001	5.458538e-001	-4.873980e-001	9.291517e-001
1.092099429316268e-001	-1.565119e-002	4.585286e-001	-6.775169e-001	5.469175e-001	-4.762697e-001	9.684939e-001
1.092250392846715e-001	-6.314816e-003	4.593661e-001	-6.755811e-001	5.477113e-001	-4.679080e-001	9.877269e-001
1.092433260493588e-001	5.062761e-003	4.603799e-001	-6.731475e-001	5.486723e-001	-4.577228e-001	9.991209e-001
1.092625181873690e-001	1.689360e-002	4.614432e-001	-6.704972e-001	5.496801e-001	-4.469684e-001	9.969084e-001
1.092853754891245e-001	3.048612e-002	4.627086e-001	-6.671938e-001	5.508792e-001	-4.340755e-001	9.753994e-001
1.093224199972340e-001	5.037850e-002	4.647571e-001	-6.615049e-001	5.528203e-001	-4.129913e-001	8.982486e-001
1.093813687673133e-001	7.533024e-002	4.680118e-001	-6.517431e-001	5.559029e-001	-3.789834e-001	6.782526e-001
1.094478694682626e-001	9.058966e-002	4.716760e-001	-6.396937e-001	5.593713e-001	-3.399971e-001	3.217203e-001
1.095290548317581e-001	8.814283e-002	4.761383e-001	-6.234952e-001	5.635923e-001	-2.916043e-001	-1.815446e-001
1.096141764699871e-001	6.488221e-002	4.808058e-001	-6.050624e-001	5.680023e-001	-2.400526e-001	-6.574216e-001
1.096573597901703e-001	4.521653e-002	4.831689e-001	-5.950877e-001	5.702333e-001	-2.136280e-001	-8.353234e-001
1.096865521196937e-001	2.885746e-002	4.847639e-001	-5.880350e-001	5.717391e-001	-1.956744e-001	-9.215840e-001
1.097075991253509e-001	1.622945e-002	4.859127e-001	-5.828161e-001	5.728236e-001	-1.826891e-001	-9.647216e-001
1.097232737141837e-001	6.562216e-003	4.867677e-001	-5.788536e-001	5.736306e-001	-1.729975e-001	-9.859335e-001
1.097411779543741e-001	-4.564946e-003	4.877436e-001	-5.742506e-001	5.745516e-001	-1.619068e-001	-9.984641e-001
1.097617181710077e-001	-1.722943e-002	4.888625e-001	-5.688810e-001	5.756075e-001	-1.491582e-001	-9.972907e-001
1.097840742645617e-001	-3.055000e-002	4.900792e-001	-5.629153e-001	5.767555e-001	-1.352543e-001	-9.771691e-001
1.098203205743343e-001	-5.013648e-002	4.920495e-001	-5.529700e-001	5.786145e-001	-1.126562e-001	-9.039676e-001
1.098780806697894e-001	-7.495120e-002	4.951840e-001	-5.365518e-001	5.815707e-001	-7.652927e-002	-6.932881e-001
1.099447938136140e-001	-9.093810e-002	4.987966e-001	-5.167463e-001	5.849755e-001	-3.468011e-002	-3.399566e-001
1.100251221293370e-001	-8.882748e-002	5.031345e-001	-4.916810e-001	5.890616e-001	1.578404e-002	1.571923e-001
1.101210797032743e-001	-6.244939e-002	5.083030e-001	-4.604151e-001	5.939229e-001	7.600326e-002	6.894766e-001
1.101618540695024e-001	-4.369522e-002	5.104942e-001	-4.466625e-001	5.959821e-001	1.015207e-001	8.505126e-001
1.101897304549310e-001	-2.785302e-002	5.119897e-001	-4.370269e-001	5.973877e-001	1.189290e-001	9.291517e-001
1.102099429316269e-001	-1.565119e-002	5.130729e-001	-4.299490e-001	5.984057e-001	1.315288e-001	9.684939e-001
1.102250392846715e-001	-6.314816e-003	5.138814e-001	-4.246101e-001	5.991653e-001	1.409257e-001	9.877269e-001
1.102433260493589e-001	5.062761e-003	5.148600e-001	-4.180872e-001	6.000848e-001	1.522914e-001	9.991209e-001
1.102625181873690e-001	1.689360e-002	5.158864e-001	-4.111817e-001	6.010490e-001	1.641981e-001	9.969084e-001
1.102853754891245e-001	3.048612e-002	5.171076e-001	-4.028680e-001	6.021962e-001	1.783474e-001	9.753994e-001
1.103224199972341e-001	5.037850e-002	5.190842e-001	-3.891944e-001	6.040528e-001	2.011997e-001	8.982486e-001
1.103813687673134e-001	7.533024e-002	5.222239e-001	-3.670259e-001	6.070004e-001	2.373345e-001	6.782526e-001
1.104478694682627e-001	9.058966e-002	5.257575e-001	-3.414422e-001	6.103157e-001	2.777054e-001	3.217203e-001
1.105290548317582e-001	8.814283e-002	5.300591e-001	-3.094248e-001	6.143485e-001	3.263267e-001	-1.815446e-001
1.106141764699872e-001	6.488221e-002	5.345569e-001	-2.751315e-001	6.185597e-001	3.763917e-001	-6.574216e-001
1.106573597901703e-001	4.521653e-002	5.368333e-001	-2.574396e-001	6.206894e-001	4.013876e-001	-8.353234e-001
1.106865521196937e-001	2.885746e-002	5.383695e-001	-2.453409e-001	6.221265e-001	4.181188e-001	-9.215840e-001
1.107075991253509e-001	1.622945e-002	5.394757e-001	-2.365611e-001	6.231613e-001	4.300947e-001	-9.647216e-001
1.107232737141837e-001	6.562216e-003	5.402989e-001	-2.299914e-001	6.239312e-001	4.389649e-001	-9.859335e-001
1.107411779543741e-001	-4.564946e-003	5.412385e-001	-2.224568e-001	6.248100e-001	4.490446e-001	-9.984641e-001
1.107617181710077e-001	-1.722943e-002	5.423156e-001	-2.137785e-001	6.258171e-001	4.605384e-001	-9.972907e-001
1.107840742645617e-001	-3.055000e-002	5.434868e-001	-2.042880e-001	6.269121e-001	4.729610e-001	-9.771691e-001
1.108203205743342e-001	-5.013648e-002	5.453829e-001	-1.888049e-001	6.286848e-001	4.929026e-001	-9.039676e-001
1.108780806697894e-001	-7.495120e-002	5.483987e-001	-1.639459e-001	6.315029e-001	5.241480e-001	-6.932881e-001
1.109447938136140e-001	-9.093810e-002	5.518732e-001	-1.349870e-001	6.347475e-001	5.593749e-001	-3.399566e-001
1.110251221293370e-001	-8.882748e-002	5.560437e-001	-9.981645e-002	6.386395e-001	6.004816e-001	1.571923e-001
1.111210797032743e-001	-6.244939e-002	5.610107e-001	-5.753126e-002	6.432673e-001	6.475731e-001	6.894766e-001
1.111618540695024e-001	-4.369522e-002	5.631158e-001	-3.948905e-002	6.452267e-001	6.668804e-001	8.505126e-001
1.111897304549310e-001	-2.785302e-002	5.645521e-001	-2.712605e-002	6.465638e-001	6.798292e-001	9.291517e-001
1.112099429316269e-001	-1.565119e-002	5.655923e-001	-1.815516e-002	6.475322e-001	6.890878e-001	9.684939e-001
1.112250392846715e-001	-6.314816e-003	5.663686e-001	-1.145246e-002	6.482547e-001	6.959305e-001	9.877269e-001
1.112433260493589e-001	5.062761e-003	5.673082e-001	-3.331796e-003	6.491292e-001	7.041354e-001	9.991209e-001
1.112625181873690e-001	1.689360e-002	5.682935e-001	5.191183e-003	6.500459e-001	7.126465e-001	9.969084e-001
1.112853754891245e-001	3.048612e-002	5.694658e-001	1.533981e-002	6.511366e-001	7.226477e-001	9.753994e-001
1.113224199972341e-001	5.037850e-002	5.713627e-001	3.177516e-002	6.529014e-001	7.385391e-001	8.982486e-001
1.113813687673133e-001	7.533024e-002	5.743750e-001	5.788267e-002	6.557024e-001	7.629987e-001	6.782526e-001
1.114478694682626e-001	9.058966e-002	5.777641e-001	8.722866e-002	6.588514e-001	7.893338e-001	3.217203e-001
1.115290548317582e-001	8.814283e-002	5.818880e-001	1.228353e-001	6.626801e-001	8.196120e-001	-1.815446e-001
1.116141764699871e-001	6.488221e-002	5.861984e-001	1.598903e-001	6.666760e-001	8.490672e-001	-6.574216e-001
1.116573597901703e-001	4.521653e-002	5.883792e-001	1.785417e-001	6.686959e-001	8.630868e-001	-8.353234e-001
1.116865521196937e-001	2.885746e-002	5.898504e-001	1.910651e-001	6.700586e-001	8.722048e-001	-9.215840e-001
1.117075991253509e-001	1.622945e-002	5.909098e-001	2.000522e-001	6.710396e-001	8.785969e-001	-9.647216e-001
1.117232737141837e-001	6.562216e-003	5.916979e-001	2.067196e-001	6.717696e-001	8.832576e-001	-9.859335e-001
1.117411779543741e-001	-4.564946e-003	5.925975e-001	2.143080e-001	6.726024e-001	8.884764e-001	-9.984641e-001
1.117617181710077e-001	-1.722943e-002	5.936285e-001	2.229801e-001	6.735569e-001	8.943250e-001	-9.972907e-001
1.117840742645617e-001	-3.055000e-002	5.947495e-001	2.323704e-001	6.745945e-001	9.005213e-001	-9.771691e-001
1.118203205743342e-001	-5.013648e-002	5.965639e-001	2.474773e-001	6.762739e-001	9.101894e-001	-9.039676e-001
1.118780806697893e-001	-7.495120e-002	5.994490e-001	2.712817e-001	6.789429e-001	9.246185e-001	-6.932881e-001
1.119447938136139e-001	-9.093810e-002	6.027719e-001	2.983327e-001	6.820144e-001	9.397677e-001	-3.399566e-001
1.120251221293369e-001	-8.882748e-002	6.067584e-001	3.301746e-001	6.856969e-001	9.558156e-001	1.571923e-001
1.121210797032742e-001	-6.244939e-002	6.115044e-001	3.673275e-001	6.900730e-001	9.717919e-001	6.894766e-001
1.121618540695023e-001	-4.369522e-002	6.135150e-001	3.827678e-001	6.919249e-001	9.775144e-001	8.505126e-001
1.121897304549309e-001	-2.785302e-002	6.148865e-001	3.931361e-001	6.931884e-001	9.810577e-001	9.291517e-001
1.122099429316269e-001	-1.565119e-002	6.158797e-001	4.005733e-001	6.941032e-001	9.834387e-001	9.684939e-001
1.122250392846715e-001	-6.314816e-003	6.166207e-001	4.060796e-001	6.947857e-001	9.851136e-001	9.877269e-001
1.122433260493589e-001	5.062761e-003	6.175175e-001	4.126962e-001	6.956116e-001	9.870237e-001	9.991209e-001
1.122625181873690e-001	1.689360e-002	6.184579e-001	4.195813e-001	6.964774e-001	9.888882e-001	9.969084e-001
1.122853754891245e-001	3.048612e-002	6.195765e-001	4.276883e-001	6.975073e-001	9.909211e-001	9.753994e-001
1.123224199972341e-001	5.037850e-002	6.213862e-001	4.406077e-001	6.991733e-001	9.937817e-001	8.982486e-001
1.123813687673133e-001	7.533024e-002	6.242593e-001	4.606820e-001	7.018166e-001	9.972233e-001	6.782526e-001
1.124478694682626e-001	9.058966e-002	6.274905e-001	4.825811e-001	7.047869e-001	9.994636e-001	3.217203e-001
1.125290548317582e-001	8.814283e-002	6.314205e-001	5.081765e-001	7.083965e-001	9.998333e-001	-1.815446e-001
1.126141764699872e-001	6.488221e-002	6.355264e-001	5.338395e-001	7.121612e-001	9.974278e-001	-6.574216e-001
1.126573597901703e-001	4.521653e-002	6.376029e-001	5.463261e-001	7.140634e-001	9.951161e-001	-8.353234e-001
1.126865521196937e-001	2.885746e-002	6.390035e-001	5.544907e-001	7.153463e-001	9.931383e-001	-9.215840e-001
1.127075991253509e-001	1.622945e-002	6.400117e-001	5.602523e-001	7.162697e-001	9.915050e-001	-9.647216e-001
1.127232737141837e-001	6.562216e-003	6.407618e-001	5.644708e-001	7.169567e-001	9.901759e-001	-9.859335e-001
1.127411779543741e-001	-4.564946e-003	6.416177e-001	5.692144e-001	7.177404e-001	9.885403e-001	-9.984641e-001
1.127617181710077e-001	-1.722943e-002	6.425986e-001	5.745679e-001	7.186385e-001	9.865098e-001	-9.972907e-001
1.127840742645617e-001	-3.055000e-002	6.436649e-001	5.802712e-001	7.196146e-001	9.841130e-001	-9.771691e-001
1.128203205743343e-001	-5.013648e-002	6.453905e-001	5.892316e-001	7.211941e-001	9.798148e-001	-9.039676e-001
1.128780806697894e-001	-7.495120e-002	6.481336e-001	6.028890e-001	7.237034e-001	9.719163e-001	-6.932881e-001
1.129447938136140e-001	-9.093810e-002	6.512916e-001	6.176994e-001	7.265897e-001	9.612012e-001	-3.399566e-001
1.130251221293371e-001	-8.882748e-002	6.550785e-001	6.340503e-001	7.300482e-001	9.460605e-001	1.571923e-001
1.131210797032744e-001	-6.244939e-002	6.595847e-001	6.518797e-001	7.341553e-001	9.248194e-001	6.894766e-001
1.131618540695024e-001	-4.369522e-002	6.614929e-001	6.588205e-001	7.358924e-001	9.147712e-001	8.505126e-001
1.131897304549310e-001	-2.785302e-002	6.627942e-001	6.632336e-001	7.370772e-001	9.075556e-001	9.291517e-001
1.132099429316269e-001	-1.565119e-002	6.637364e-001	6.662964e-001	7.379349e-001	9.021494e-001	9.684939e-001
1.132250392846715e-001	-6.314816e-003	6.644393e-001	6.685030e-001	7.385747e-001	8.980167e-001	9.877269e-001
1.132433260493589e-001	5.062761e-003	6.652898e-001	6.710883e-001	7.393488e-001	8.929024e-001	9.991209e-001
1.132625181873690e-001	1.689360e-002	6.661815e-001	6.737056e-001	7.401602e-001	8.874082e-001	9.969084e-001
1.132853754891245e-001	3.048612e-002	6.672421e-001	6.766744e-001	7.411252e-001	8.806964e-001	9.753994e-001
1.133224199972341e-001	5.037850e-002	6.689575e-001	6.811430e-001	7.426858e-001	8.694335e-001	8.982486e-001
1.133813687673134e-001	7.533024e-002	6.716800e-001	6.875165e-001	7.451610e-001	8.505425e-001	6.782526e-001
1.134478694682627e-001	9.058966e-002	6.747405e-001	6.936039e-001	7.479410e-001	8.278323e-001	3.217203e-001
1.135290548317582e-001	8.814283e-002	6.784610e-001	6.994116e-001	7.513171e-001	7.981524e-001	-1.815446e-001
1.136141764699871e-001	6.488221e-002	6.823463e-001	7.038801e-001	7.548359e-001	7.648050e-001	-6.574216e-001
1.136573597901704e-001	4.521653e-002	6.843104e-001	7.054326e-001	7.566128e-001	7.470450e-001	-8.353234e-001
1.136865521196937e-001	2.885746e-002	6.856346e-001	7.061197e-001	7.578109e-001	7.347267e-001	-9.215840e-001
1.137075991253509e-001	1.622945e-002	6.865878e-001	7.064551e-001	7.586731e-001	7.256919e-001	-9.647216e-001
1.137232737141837e-001	6.562216e-003	6.872968e-001	7.066134e-001	7.593143e-001	7.188807e-001	-9.859335e-001
1.137411779543741e-001	-4.564946e-003	6.881058e-001	7.067002e-001	7.600458e-001	7.110154e-001	-9.984641e-001
1.137617181710077e-001	-1.722943e-002	6.890327e-001	7.066903e-001	7.608839e-001	7.018814e-001	-9.972907e-001
1.137840742645617e-001	-3.055000e-002	6.900401e-001	7.065281e-001	7.617947e-001	6.918071e-001	-9.771691e-001
1.138203205743342e-001	-5.013648e-002	6.916701e-001	7.059193e-001	7.632681e-001	6.751842e-001	-9.039676e-001
1.138780806697893e-001	-7.495120e-002	6.942604e-001	7.042131e-001	7.656078e-001	6.479750e-001	-6.932881e-001
1.139447938136139e-001	-9.093810e-002	6.972410e-001	7.011260e-001	7.682976e-001	6.154885e-001	-3.399566e-001
1.140251221293369e-001	-8.882748e-002	7.008134e-001	6.957402e-001	7.715184e-001	5.749425e-001	1.571923e-001
1.141210797032742e-001	-6.244939e-002	7.050619e-001	6.874360e-001	7.753402e-001	5.245972e-001	6.894766e-001
1.141618540695023e-001	-4.369522e-002	7.068603e-001	6.832260e-001	7.769556e-001	5.026165e-001	8.505126e-001
1.141897304549309e-001	-2.785302e-002	7.080863e-001	6.799984e-001	7.780571e-001	4.873980e-001	9.291517e-001
1.142099429316269e-001	-1.565119e-002	7.089736e-001	6.775169e-001	7.788543e-001	4.762697e-001	9.684939e-001
1.142250392846715e-001	-6.314816e-003	7.096356e-001	6.755811e-001	7.794489e-001	4.679080e-001	9.877269e-001
1.142433260493588e-001	5.062761e-003	7.104365e-001	6.731475e-001	7.801682e-001	4.577228e-001	9.991209e-001
1.142625181873690e-001	1.689360e-002	7.112760e-001	6.704972e-001	7.809219e-001	4.469684e-001	9.969084e-001
1.142853754891245e-001	3.048612e-002	7.122743e-001	6.671938e-001	7.818182e-001	4.340755e-001	9.753994e-001
1.143224199972340e-001	5.037850e-002	7.138886e-001	6.615049e-001	7.832673e-001	4.129913e-001	8.982486e-001
1.143813687673133e-001	7.533024e-002	7.164498e-001	6.517431e-001	7.855646e-001	3.789834e-001	6.782526e-001
1.144478694682626e-001	9.058966e-002	7.193276e-001	6.396937e-001	7.881432e-001	3.399971e-001	3.217203e-001
1.145290548317581e-001	8.814283e-002	7.228240e-001	6.234952e-001	7.912726e-001	2.916043e-001	-1.815446e-001
1.146141764699871e-001	6.488221e-002	7.264732e-001	6.050624e-001	7.945316e-001	2.400526e-001	-6.574216e-001
1.146573597901703e-001	4.521653e-002	7.283171e-001	5.950877e-001	7.961763e-001	2.136280e-001	-8.353234e-001
1.146865521196937e-001	2.885746e-002	7.295599e-001	5.880350e-001	7.972847e-001	1.956744e-001	-9.215840e-001
1.147075991253509e-001	1.622945e-002	7.304543e-001	5.828161e-001	7.980822e-001	1.826891e-001	-9.647216e-001
1.147232737141837e-001	6.562216e-003	7.311194e-001	5.788536e-001	7.986752e-001	1.729975e-001	-9.859335e-001
1.147411779543741e-001	-4.564946e-003	7.318781e-001	5.742506e-001	7.993517e-001	1.619068e-001	-9.984641e-001
1.147617181710077e-001	-1.722943e-002	7.327474e-001	5.688810e-001	8.001265e-001	1.491582e-001	-9.972907e-001
1.147840742645617e-001	-3.055000e-002	7.336920e-001	5.629153e-001	8.009683e-001	1.352543e-001	-9.771691e-001
1.148203205743342e-001	-5.013648e-002	7.352200e-001	5.529700e-001	8.023297e-001	1.126562e-001	-9.039676e-001
1.148780806697893e-001	-7.495120e-002	7.376471e-001	5.365518e-001	8.044906e-001	7.652927e-002	-6.932881e-001
1.149447938136139e-001	-9.093810e-002	7.404387e-001	5.167463e-001	8.069733e-001	3.468011e-002	-3.399566e-001
1.150251221293369e-001	-8.882748e-002	7.437824e-001	4.916810e-001	8.099438e-001	-1.578404e-002	1.571923e-001
1.151210797032741e-001	-6.244939e-002	7.477567e-001	4.604151e-001	8.134652e-001	-7.600326e-002	6.894766e-001
1.151618540695023e-001	-4.369522e-002	7.494380e-001	4.466625e-001	8.149526e-001	-1.015207e-001	8.505126e-001
1.151897304549309e-001	-2.785302e-002	7.505837e-001	4.370269e-001	8.159664e-001	-1.189290e-001	9.291517e-001
1.152099429316268e-001	-1.565119e-002	7.514129e-001	4.299490e-001	8.166999e-001	-1.315288e-001	9.684939e-001
1.152250392846714e-001	-6.314816e-003	7.520313e-001	4.246101e-001	8.172469e-001	-1.409257e-001	9.877269e-001
1.152433260493588e-001	5.062761e-003	7.527794e-001	4.180872e-001	8.179085e-001	-1.522914e-001	9.991209e-001
1.152625181873690e-001	1.689360e-002	7.535634e-001	4.111817e-001	8.186017e-001	-1.641981e-001	9.969084e-001
1.152853754891245e-001	3.048612e-002	7.544956e-001	4.028680e-001	8.194258e-001	-1.783474e-001	9.753994e-001
1.153224199972340e-001	5.037850e-002	7.560024e-001	3.891944e-001	8.207577e-001	-2.011997e-001	8.982486e-001
1.153813687673133e-001	7.533024e-002	7.583921e-001	3.670259e-001	8.228680e-001	-2.373345e-001	6.782526e-001
1.154478694682626e-001	9.058966e-002	7.610758e-001	3.414422e-001	8.252351e-001	-2.777054e-001	3.217203e-001
1.155290548317581e-001	8.814283e-002	7.643343e-001	3.094248e-001	8.281053e-001	-3.263267e-001	-1.815446e-001
1.156141764699871e-001	6.488221e-002	7.677331e-001	2.751315e-001	8.310916e-001	-3.763917e-001	-6.574216e-001
1.156573597901703e-001	4.521653e-002	7.694496e-001	2.574396e-001	8.325975e-001	-4.013876e-001	-8.353234e-001
1.156865521196937e-001	2.885746e-002	7.706059e-001	2.453409e-001	8.336120e-001	-4.181188e-001	-9.215840e-001
1.157075991253509e-001	1.622945e-002	7.714379e-001	2.365611e-001	8.343417e-001	-4.300947e-001	-9.647216e-001
1.157232737141837e-001	6.562216e-003	7.720565e-001	2.299914e-001	8.348842e-001	-4.389649e-001	-9.859335e-001
1.157411779543741e-001	-4.564946e-003	7.727621e-001	2.224568e-001	8.355029e-001	-4.490446e-001	-9.984641e-001
1.157617181710077e-001	-1.722943e-002	7.735704e-001	2.137785e-001	8.362114e-001	-4.605384e-001	-9.972907e-001
1.157840742645617e-001	-3.055000e-002	7.744485e-001	2.042880e-001	8.369809e-001	-4.729610e-001	-9.771691e-001
1.158203205743342e-001	-5.013648e-002	7.758683e-001	1.888049e-001	8.382250e-001	-4.929026e-001	-9.039676e-001
1.158780806697893e-001	-7.495120e-002	7.781227e-001	1.639459e-001	8.401985e-001	-5.241480e-001	-6.932881e-001
1.159447938136139e-001	-9.093810e-002	7.807143e-001	1.349870e-001	8.424642e-001	-5.593749e-001	-3.399566e-001
1.160251221293369e-001	-8.882748e-002	7.838160e-001	9.981645e-002	8.451726e-001	-6.004816e-001	1.571923e-001
1.161210797032742e-001	-6.244939e-002	7.875003e-001	5.753126e-002	8.483799e-001	-6.475731e-001	6.894766e-001
1.161618540695023e-001	-4.369522e-002	7.890580e-001	3.948905e-002	8.497333e-001	-6.668804e-001	8.505126e-001
1.161897304549309e-001	-2.785302e-002	7.901191e-001	2.712605e-002	8.506554e-001	-6.798292e-001	9.291517e-001
1.162099429316269e-001	-1.565119e-002	7.908867e-001	1.815516e-002	8.513224e-001	-6.890878e-001	9.684939e-001
1.162250392846715e-001	-6.314816e-003	7.914591e-001	1.145246e-002	8.518197e-001	-6.959305e-001	9.877269e-001
1.162433260493589e-001	5.062761e-003	7.921514e-001	3.331796e-003	8.524210e-001	-7.041354e-001	9.991209e-001
1.162625181873690e-001	1.689360e-002	7.928768e-001	-5.191183e-003	8.530509e-001	-7.126465e-001	9.969084e-001
1.162853754891245e-001	3.048612e-002	7.937391e-001	-1.533981e-002	8.537994e-001	-7.226477e-001	9.753994e-001
1.163224199972341e-001	5.037850e-002	7.951326e-001	-3.177516e-002	8.550088e-001	-7.385391e-001	8.982486e-001
1.163813687673133e-001	7.533024e-002	7.973414e-001	-5.788267e-002	8.569238e-001	-7.629987e-001	6.782526e-001
1.164478694682627e-001	9.058966e-002	7.998204e-001	-8.722866e-002	8.590701e-001	-7.893338e-001	3.217203e-001
1.165290548317582e-001	8.814283e-002	8.028281e-001	-1.228353e-001	8.616699e-001	-8.196120e-001	-1.815446e-001
1.166141764699871e-001	6.488221e-002	8.059631e-001	-1.598903e-001	8.643717e-001	-8.490672e-001	-6.574216e-001
1.166573597901703e-001	4.521653e-002	8.075453e-001	-1.785417e-001	8.657328e-001	-8.630868e-001	-8.353234e-001
1.166865521196937e-001	2.885746e-002	8.086108e-001	-1.910651e-001	8.666494e-001	-8.722048e-001	-9.215840e-001
1.167075991253509e-001	1.622945e-002	8.093771e-001	-2.000522e-001	8.673085e-001	-8.785969e-001	-9.647216e-001
1.167232737141837e-001	6.562216e-003	8.099468e-001	-2.067196e-001	8.677983e-001	-8.832576e-001	-9.859335e-001
1.167411779543741e-001	-4.564946e-003	8.105964e-001	-2.143080e-001	8.683568e-001	-8.884764e-001	-9.984641e-001
1.167617181710077e-001	-1.722943e-002	8.113405e-001	-2.229801e-001	8.689961e-001	-8.943250e-001	-9.972907e-001
1.167840742645617e-001	-3.055000e-002	8.121485e-001	-2.323704e-001	8.696903e-001	-9.005213e-001	-9.771691e-001
1.168203205743342e-001	-5.013648e-002	8.134546e-001	-2.474773e-001	8.708122e-001	-9.101894e-001	-9.039676e-001
1.168780806697893e-001	-7.495120e-002	8.155274e-001	-2.712817e-001	8.725905e-001	-9.246185e-001	-6.932881e-001
1.169447938136139e-001	-9.093810e-002	8.179086e-001	-2.983327e-001	8.746303e-001	-9.397677e-001	-3.399566e-001
1.170251221293369e-001	-8.882748e-002	8.207563e-001	-3.301746e-001	8.770660e-001	-9.558156e-001	1.571923e-001
1.171210797032742e-001	-6.244939e-002	8.241360e-001	-3.673275e-001	8.799463e-001	-9.717919e-001	6.894766e-001
1.171618540695023e-001	-4.369522e-002	8.255640e-001	-3.827678e-001	8.811605e-001	-9.775144e-001	8.505126e-001
1.171897304549309e-001	-2.785302e-002	8.265361e-001	-3.931361e-001	8.819873e-001	-9.810577e-001	9.291517e-001
1.172099429316269e-001	-1.565119e-002	8.272392e-001	-4.005733e-001	8.825851e-001	-9.834387e-001	9.684939e-001
1.172250392846715e-001	-6.314816e-003	8.277633e-001	-4.060796e-001	8.830307e-001	-9.851136e-001	9.877269e-001
1.172433260493588e-001	5.062761e-003	8.283972e-001	-4.126962e-001	8.835694e-001	-9.870237e-001	9.991209e-001
1.172625181873690e-001	1.689360e-002	8.290612e-001	-4.195813e-001	8.841334e-001	-9.888882e-001	9.969084e-001
1.172853754891245e-001	3.048612e-002	8.298502e-001	-4.276883e-001	8.848035e-001	-9.909211e-001	9.753994e-001
1.173224199972340e-001	5.037850e-002	8.311248e-001	-4.406077e-001	8.858857e-001	-9.937817e-001	8.982486e-001
1.173813687673132e-001	7.533024e-002	8.331439e-001	-4.606820e-001	8.875979e-001	-9.972233e-001	6.782526e-001
1.174478694682626e-001	9.058966e-002	8.354085e-001	-4.825811e-001	8.895147e-001	-9.994636e-001	3.217203e-001
1.175290548317580e-001	8.814283e-002	8.381536e-001	-5.081765e-001	8.918338e-001	-9.998333e-001	-1.815446e-001
1.176141764699871e-001	6.488221e-002	8.410124e-001	-5.338395e-001	8.942404e-001	-9.974278e-001	-6.574216e-001
1.176573597901703e-001	4.521653e-002	8.424541e-001	-5.463261e-001	8.954516e-001	-9.951161e-001	-8.353234e-001
1.176865521196936e-001	2.885746e-002	8.434244e-001	-5.544907e-001	8.962666e-001	-9.931383e-001	-9.215840e-001
1.177075991253509e-001	1.622945e-002	8.441221e-001	-5.602523e-001	8.968523e-001	-9.915050e-001	-9.647216e-001
