time	V(vin)	V(vout)	I(R1)
5.693263107238956e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.703503107239117e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.713743107239279e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.723983107239440e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.734223107239601e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.744463107239762e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.754703107239923e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.764943107240085e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.775183107240246e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.785423107240407e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.795663107240568e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.805903107240730e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.816143107240891e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.826383107241052e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.836623107241213e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.846863107241375e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.857103107241536e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.867343107241697e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.877583107241858e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.887823107242019e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.898063107242181e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.908303107242342e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.918543107242503e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.928783107242664e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.939023107242826e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.949263107242987e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.959503107243148e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.969743107243309e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.979983107243471e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.990223107243632e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.000463107243793e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.010703107243954e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.020943107244116e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.031183107244277e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.041423107244438e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.051663107244599e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.061903107244760e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.072143107244922e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.082383107245083e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.092623107245244e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.102863107245405e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.113103107245567e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.123343107245728e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.133583107245889e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.143823107246050e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.154063107246212e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.164303107246373e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.174543107246534e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.184783107246695e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.195023107246856e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.205263107247018e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.215503107247179e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.225743107247340e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.235983107247501e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.246223107247663e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.256463107247824e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.266703107247985e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.276943107248146e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.287183107248308e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.297423107248469e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.307663107248630e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.317903107248791e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.328143107248952e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.338383107249114e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.348623107249275e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.358863107249436e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.369103107249597e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.379343107249759e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.389583107249920e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.399823107250081e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.410063107250242e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.420303107250404e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.430543107250565e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.440783107250726e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.451023107250887e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.461263107251048e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.471503107251210e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.481743107251371e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.491983107251532e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.502223107251693e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.512463107251855e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.522703107252016e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.532943107252177e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.543183107252338e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.553423107252500e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.563663107252661e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.573903107252822e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.584143107252983e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.594383107253144e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.604623107253306e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.614863107253467e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.625103107253628e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.635343107253789e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.645583107253951e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.655823107254112e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.666063107254273e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.676303107254434e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.686543107254596e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.696783107254757e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.707023107254918e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.717263107255079e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.727503107255240e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.737743107255402e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.747983107255563e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.758223107255724e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.768463107255885e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.778703107256047e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.788943107256208e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.799183107256369e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.809423107256530e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.819663107256692e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.829903107256853e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.840143107257014e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.850383107257175e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.860623107257336e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.870863107257498e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.881103107257659e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.891343107257820e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.901583107257981e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.911823107258143e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.922063107258304e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.932303107258465e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.942543107258626e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.952783107258788e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.963023107258949e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.973263107259110e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.983503107259271e-004	0.000000e+000	0.000000e+000	0.000000e+000
6.993743107259432e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.003983107259594e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.014223107259755e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.024463107259916e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.034703107260077e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.044943107260239e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.055183107260400e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.065423107260561e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.075663107260722e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.085903107260884e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.096143107261045e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.106383107261206e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.116623107261367e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.126863107261528e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.137103107261690e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.147343107261851e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.157583107262012e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.167823107262173e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.178063107262335e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.188303107262496e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.198543107262657e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.208783107262818e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.219023107262980e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.229263107263141e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.239503107263302e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.249743107263463e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.259983107263624e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.270223107263786e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.280463107263947e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.290703107264108e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.300943107264269e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.311183107264431e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.321423107264592e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.331663107264753e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.341903107264914e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.352143107265076e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.362383107265237e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.372623107265398e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.382863107265559e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.393103107265720e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.403343107265882e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.413583107266043e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.423823107266204e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.434063107266365e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.444303107266527e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.454543107266688e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.464783107266849e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.475023107267010e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.485263107267172e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.495503107267333e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.505743107267494e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.515983107267655e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.526223107267816e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.536463107267978e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.546703107268139e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.556943107268300e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.567183107268461e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.577423107268623e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.587663107268784e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.597903107268945e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.608143107269106e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.618383107269268e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.628623107269429e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.638863107269590e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.649103107269751e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.659343107269913e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.669583107270074e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.679823107270235e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.690063107270396e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.700303107270557e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.710543107270719e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.720783107270880e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.731023107271041e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.741263107271202e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.751503107271364e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.761743107271525e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.771983107271686e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.782223107271847e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.792463107272009e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.802703107272170e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.812943107272331e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.823183107272492e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.833423107272653e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.843663107272815e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.853903107272976e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.864143107273137e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.874383107273298e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.884623107273460e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.894863107273621e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.905103107273782e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.915343107273943e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.925583107274105e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.935823107274266e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.946063107274427e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.956303107274588e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.966543107274749e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.976783107274911e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.987023107275072e-004	0.000000e+000	0.000000e+000	0.000000e+000
7.997263107275233e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.007503107275394e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.017743107275556e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.027983107275717e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.038223107275878e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.048463107276039e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.058703107276201e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.068943107276362e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.079183107276523e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.089423107276684e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.099663107276845e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.109903107277007e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.120143107277168e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.130383107277329e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.140623107277490e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.150863107277652e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.161103107277813e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.171343107277974e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.181583107278135e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.191823107278297e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.202063107278458e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.212303107278619e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.222543107278780e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.232783107278941e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.243023107279103e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.253263107279264e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.263503107279425e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.273743107279586e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.283983107279748e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.294223107279909e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.304463107280070e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.314703107280231e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.324943107280393e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.335183107280554e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.345423107280715e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.355663107280876e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.365903107281037e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.376143107281199e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.386383107281360e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.396623107281521e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.406863107281682e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.417103107281844e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.427343107282005e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.437583107282166e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.447823107282327e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.458063107282489e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.468303107282650e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.478543107282811e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.488783107282972e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.499023107283133e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.509263107283295e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.519503107283456e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.529743107283617e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.539983107283778e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.550223107283940e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.560463107284101e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.570703107284262e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.580943107284423e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.591183107284585e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.601423107284746e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.611663107284907e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.621903107285068e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.632143107285229e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.642383107285391e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.652623107285552e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.662863107285713e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.673103107285874e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.683343107286036e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.693583107286197e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.703823107286358e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.714063107286519e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.724303107286681e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.734543107286842e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.744783107287003e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.755023107287164e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.765263107287325e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.775503107287487e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.785743107287648e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.795983107287809e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.806223107287970e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.816463107288132e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.826703107288293e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.836943107288454e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.847183107288615e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.857423107288777e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.867663107288938e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.877903107289099e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.888143107289260e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.898383107289421e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.908623107289583e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.918863107289744e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.929103107289905e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.939343107290066e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.949583107290228e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.959823107290389e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.970063107290550e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.980303107290711e-004	0.000000e+000	0.000000e+000	0.000000e+000
8.990543107290873e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.000783107291034e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.011023107291195e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.021263107291356e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.031503107291517e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.041743107291679e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.051983107291840e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.062223107292001e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.072463107292162e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.082703107292324e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.092943107292485e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.103183107292646e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.113423107292807e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.123663107292969e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.133903107293130e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.144143107293291e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.154383107293452e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.164623107293613e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.174863107293775e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.185103107293936e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.195343107294097e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.205583107294258e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.215823107294420e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.226063107294581e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.236303107294742e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.246543107294903e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.256783107295065e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.267023107295226e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.277263107295387e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.287503107295548e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.297743107295709e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.307983107295871e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.318223107296032e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.328463107296193e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.338703107296354e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.348943107296516e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.359183107296677e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.369423107296838e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.379663107296999e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.389903107297161e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.400143107297322e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.410383107297483e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.420623107297644e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.430863107297806e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.441103107297967e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.451343107298128e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.461583107298289e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.471823107298450e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.482063107298612e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.492303107298773e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.502543107298934e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.512783107299095e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.523023107299257e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.533263107299418e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.543503107299579e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.553743107299740e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.563983107299902e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.574223107300063e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.584463107300224e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.594703107300385e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.604943107300546e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.615183107300708e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.625423107300869e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.635663107301030e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.645903107301191e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.656143107301353e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.666383107301514e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.676623107301675e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.686863107301836e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.697103107301998e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.707343107302159e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.717583107302320e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.727823107302481e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.738063107302642e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.748303107302804e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.758543107302965e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.768783107302784e-004	0.000000e+000	0.000000e+000	0.000000e+000
